-------------------------------------------------
   HGHT            TEMP             PRES
    km              K                 bar
-------------------------------------------------
 22.7221      75.3302   4.1580e-01      
 22.7035      75.3348   4.1627e-01      
 22.6807      75.3403   4.1684e-01      
 22.6535      75.3474   4.1753e-01      
 22.6180      75.3587   4.1842e-01      
 22.5812      75.3718   4.1935e-01      
 22.5468      75.3846   4.2022e-01      
 22.5073      75.4003   4.2123e-01      
 22.4646      75.4187   4.2231e-01      
 22.4300      75.4334   4.2319e-01      
 22.4082      75.4409   4.2375e-01      
 22.3829      75.4487   4.2440e-01      
 22.3424      75.4637   4.2543e-01      
 22.2938      75.4851   4.2668e-01      
 22.2471      75.5076   4.2788e-01      
 22.2022      75.5302   4.2904e-01      
 22.1545      75.5554   4.3028e-01      
 22.1043      75.5834   4.3158e-01      
 22.0631      75.6063   4.3265e-01      
 22.0379      75.6184   4.3330e-01      
 22.0133      75.6287   4.3395e-01      
 21.9836      75.6410   4.3472e-01      
 21.9484      75.6563   4.3564e-01      
 21.9100      75.6740   4.3665e-01      
 21.8698      75.6934   4.3771e-01      
 21.8261      75.7156   4.3886e-01      
 21.7785      75.7414   4.4012e-01      
 21.7268      75.7716   4.4149e-01      
 21.6743      75.8038   4.4288e-01      
 21.6283      75.8324   4.4410e-01      
 21.5865      75.8581   4.4522e-01      
 21.5413      75.8863   4.4643e-01      
 21.4958      75.9153   4.4765e-01      
 21.4541      75.9416   4.4877e-01      
 21.4188      75.9631   4.4972e-01      
 21.3824      75.9848   4.5070e-01      
 21.3377      76.0124   4.5191e-01      
 21.2831      76.0488   4.5339e-01      
 21.2189      76.0953   4.5514e-01      
 21.1548      76.1445   4.5689e-01      
 21.1001      76.1873   4.5839e-01      
 21.0606      76.2170   4.5947e-01      
 21.0453      76.2260   4.5989e-01      
 21.0367      76.2271   4.6013e-01      
 20.9979      76.2412   4.6119e-01      
 20.9503      76.2673   4.6251e-01      
 20.9100      76.2909   4.6362e-01      
 20.8725      76.3131   4.6466e-01      
 20.8255      76.3425   4.6597e-01      
 20.7606      76.3878   4.6778e-01      
 20.7033      76.4304   4.6938e-01      
 20.6693      76.4544   4.7033e-01      
 20.6581      76.4599   4.7065e-01      
 20.6432      76.4660   4.7106e-01      
 20.6065      76.4850   4.7209e-01      
 20.5610      76.5123   4.7338e-01      
 20.5204      76.5376   4.7452e-01      
 20.4856      76.5589   4.7551e-01      
 20.4512      76.5795   4.7648e-01      
 20.4297      76.5909   4.7710e-01      
 20.4174      76.5954   4.7745e-01      
 20.3997      76.6014   4.7795e-01      
 20.3651      76.6162   4.7893e-01      
 20.3114      76.6457   4.8047e-01      
 20.2490      76.6859   4.8225e-01      
 20.1870      76.7296   4.8403e-01      
 20.1142      76.7857   4.8613e-01      
 20.0491      76.8388   4.8802e-01      
 20.0041      76.8748   4.8932e-01      
 19.9792      76.8927   4.9005e-01      
 19.9711      76.8963   4.9028e-01      
 19.9331      76.9192   4.9139e-01      
 19.8909      76.9475   4.9262e-01      
 19.8646      76.9640   4.9339e-01      
 19.8481      76.9725   4.9387e-01      
 19.8410      76.9744   4.9408e-01      
 19.8212      76.9812   4.9466e-01      
 19.7730      77.0061   4.9608e-01      
 19.7006      77.0545   4.9821e-01      
 19.6213      77.1160   5.0056e-01      
 19.5760      77.1516   5.0190e-01      
 19.5536      77.1670   5.0257e-01      
 19.5277      77.1836   5.0334e-01      
 19.4687      77.2265   5.0510e-01      
 19.4139      77.2694   5.0674e-01      
 19.3794      77.2954   5.0777e-01      
 19.3681      77.3018   5.0811e-01      
 19.3505      77.3108   5.0864e-01      
 19.3214      77.3271   5.0951e-01      
 19.2832      77.3507   5.1067e-01      
 19.2299      77.3875   5.1227e-01      
 19.1728      77.4305   5.1400e-01      
 19.1334      77.4600   5.1520e-01      
 19.1118      77.4742   5.1586e-01      
 19.0973      77.4819   5.1630e-01      
 19.0700      77.4972   5.1713e-01      
 19.0379      77.5162   5.1811e-01      
 19.0161      77.5280   5.1878e-01      
 18.9941      77.5391   5.1945e-01      
 18.9610      77.5571   5.2046e-01      
 18.9245      77.5783   5.2158e-01      
 18.8839      77.6033   5.2284e-01      
 18.8351      77.6358   5.2434e-01      
 18.7813      77.6743   5.2600e-01      
 18.7260      77.7162   5.2772e-01      
 18.6756      77.7554   5.2928e-01      
 18.6388      77.7834   5.3043e-01      
 18.6075      77.8059   5.3141e-01      
 18.5727      77.8307   5.3249e-01      
 18.5314      77.8609   5.3379e-01      
 18.4909      77.8909   5.3506e-01      
 18.4624      77.9110   5.3595e-01      
 18.4519      77.9164   5.3628e-01      
 18.4173      77.9307   5.3738e-01      
 18.3550      77.9626   5.3934e-01      
 18.2904      78.0078   5.4139e-01      
 18.2483      78.0383   5.4273e-01      
 18.2192      78.0580   5.4366e-01      
 18.1812      78.0841   5.4487e-01      
 18.1226      78.1281   5.4674e-01      
 18.0655      78.1739   5.4858e-01      
 18.0209      78.2098   5.5001e-01      
 18.0081      78.2180   5.5042e-01      
 18.0008      78.2211   5.5066e-01      
 17.9699      78.2387   5.5165e-01      
 17.9326      78.2628   5.5286e-01      
 17.8957      78.2876   5.5405e-01      
 17.8608      78.3112   5.5518e-01      
 17.8222      78.3380   5.5644e-01      
 17.7724      78.3748   5.5806e-01      
 17.7228      78.4133   5.5968e-01      
 17.6837      78.4434   5.6096e-01      
 17.6452      78.4729   5.6222e-01      
 17.5953      78.5126   5.6386e-01      
 17.4838      78.6152   5.6754e-01      
 17.4308      78.6661   5.6929e-01      
 17.4298      78.6607   5.6933e-01      
 17.3811      78.6221   5.7094e-01      
 17.3266      78.6326   5.7276e-01      
 17.2657      78.6580   5.7479e-01      
 17.2110      78.6870   5.7663e-01      
 17.1618      78.7158   5.7828e-01      
 17.1141      78.7454   5.7989e-01      
 17.0715      78.7726   5.8133e-01      
 17.0369      78.7944   5.8250e-01      
 17.0104      78.8101   5.8340e-01      
 16.9831      78.8257   5.8433e-01      
 16.9457      78.8481   5.8560e-01      
 16.9060      78.8731   5.8696e-01      
 16.8711      78.8952   5.8815e-01      
 16.8379      78.9160   5.8929e-01      
 16.8009      78.9397   5.9055e-01      
 16.7625      78.9649   5.9187e-01      
 16.7286      78.9871   5.9304e-01      
 16.6943      79.0095   5.9422e-01      
 16.6584      79.0332   5.9546e-01      
 16.6380      79.0453   5.9616e-01      
 16.6334      79.0466   5.9632e-01      
 16.6045      79.0604   5.9733e-01      
 16.5502      79.0940   5.9921e-01      
 16.4852      79.1409   6.0147e-01      
 16.4479      79.1681   6.0278e-01      
 16.4145      79.1917   6.0395e-01      
 16.3516      79.2400   6.0615e-01      
 16.2819      79.2986   6.0860e-01      
 16.2403      79.3335   6.1007e-01      
 16.2341      79.3371   6.1029e-01      
 16.2252      79.3366   6.1060e-01      
 16.2032      79.3377   6.1138e-01      
 16.1700      79.3506   6.1255e-01      
 16.1284      79.3722   6.1403e-01      
 16.0824      79.3998   6.1567e-01      
 16.0421      79.4255   6.1710e-01      
 16.0082      79.4472   6.1831e-01      
 15.9671      79.4744   6.1978e-01      
 15.9154      79.5114   6.2164e-01      
 15.8646      79.5496   6.2346e-01      
 15.8268      79.5780   6.2482e-01      
 15.8003      79.5968   6.2578e-01      
 15.7713      79.6167   6.2683e-01      
 15.7348      79.6425   6.2815e-01      
 15.6896      79.6761   6.2979e-01      
 15.6456      79.7100   6.3139e-01      
 15.6162      79.7318   6.3246e-01      
 15.5994      79.7427   6.3307e-01      
 15.5814      79.7534   6.3373e-01      
 15.5509      79.7728   6.3485e-01      
 15.5082      79.8025   6.3641e-01      
 15.4650      79.8343   6.3800e-01      
 15.4440      79.8485   6.3876e-01      
 15.4234      79.8569   6.3952e-01      
 15.3838      79.8746   6.4098e-01      
 15.3405      79.9010   6.4258e-01      
 15.3034      79.9251   6.4395e-01      
 15.2710      79.9461   6.4516e-01      
 15.2407      79.9656   6.4628e-01      
 15.2108      79.9848   6.4739e-01      
 15.1791      80.0053   6.4857e-01      
 15.1445      80.0282   6.4986e-01      
 15.1119      80.0499   6.5108e-01      
 15.0846      80.0677   6.5210e-01      
 15.0599      80.0831   6.5303e-01      
 15.0315      80.1008   6.5410e-01      
 15.0002      80.1208   6.5527e-01      
 14.9655      80.1436   6.5658e-01      
 14.9264      80.1704   6.5805e-01      
 14.8865      80.1988   6.5956e-01      
 14.8529      80.2227   6.6084e-01      
 14.8313      80.2369   6.6165e-01      
 14.8141      80.2470   6.6231e-01      
 14.7905      80.2608   6.6320e-01      
 14.7546      80.2837   6.6457e-01      
 14.7113      80.3137   6.6622e-01      
 14.6400      80.3696   6.6895e-01      
 14.5286      80.4706   6.7323e-01      
 14.4995      80.4968   6.7435e-01      
 14.4425      80.5310   6.7655e-01      
 14.4076      80.5436   6.7790e-01      
 14.4012      80.5459   6.7815e-01      
 14.3600      80.5653   6.7975e-01      
 14.3160      80.5895   6.8146e-01      
 14.2940      80.6020   6.8232e-01      
 14.2745      80.6102   6.8308e-01      
 14.2371      80.6280   6.8454e-01      
 14.1923      80.6549   6.8629e-01      
 14.1743      80.6648   6.8699e-01      
 14.1551      80.6707   6.8775e-01      
 14.1042      80.6919   6.8975e-01      
 14.0751      80.7072   6.9090e-01      
 14.0421      80.7201   6.9220e-01      
 13.9577      80.7650   6.9554e-01      
 13.8719      80.8277   6.9895e-01      
 13.8230      80.8657   7.0090e-01      
 13.7961      80.8853   7.0198e-01      
 13.7902      80.8870   7.0221e-01      
 13.6733      80.9623   7.0691e-01      
 13.6442      80.9772   7.0808e-01      
 13.6181      80.9907   7.0913e-01      
 13.5981      81.0014   7.0994e-01      
 13.5762      81.0130   7.1083e-01      
 13.5494      81.0278   7.1191e-01      
 13.5186      81.0456   7.1316e-01      
 13.4757      81.0730   7.1490e-01      
 13.4309      81.1038   7.1673e-01      
 13.4008      81.1242   7.1796e-01      
 13.3763      81.1400   7.1895e-01      
 13.3402      81.1643   7.2043e-01      
 13.2842      81.2058   7.2273e-01      
 13.2274      81.2512   7.2506e-01      
 13.1891      81.2818   7.2664e-01      
 13.1780      81.2891   7.2710e-01      
 13.1678      81.2947   7.2752e-01      
 13.1504      81.3045   7.2824e-01      
 13.1189      81.3245   7.2954e-01      
 13.0851      81.3473   7.3094e-01      
 13.0789      81.3502   7.3120e-01      
 13.0651      81.3568   7.3177e-01      
 13.0413      81.3696   7.3276e-01      
 13.0023      81.3937   7.3438e-01      
 12.9415      81.4376   7.3692e-01      
 12.8925      81.4756   7.3897e-01      
 12.8330      81.5245   7.4146e-01      
 12.6796      81.6722   7.4793e-01      
 12.5783      81.7804   7.5222e-01      
 12.5256      81.8368   7.5446e-01      
 12.5132      81.8482   7.5499e-01      
 12.5009      81.8524   7.5551e-01      
 12.4832      81.8563   7.5627e-01      
 12.4534      81.8732   7.5754e-01      
 12.3989      81.9135   7.5987e-01      
 12.3442      81.9592   7.6222e-01      
 12.3287      81.9710   7.6288e-01      
 12.2995      81.9799   7.6414e-01      
 12.2464      81.9971   7.6643e-01      
 12.2189      82.0123   7.6762e-01      
 12.2098      82.0161   7.6801e-01      
 12.1504      82.0431   7.7059e-01      
 12.0658      82.0919   7.7427e-01      
 12.0191      82.1255   7.7631e-01      
 11.9289      82.1993   7.8025e-01      
 11.8782      82.2433   7.8248e-01      
 11.8276      82.2703   7.8471e-01      
 11.8008      82.2760   7.8589e-01      
 11.7919      82.2790   7.8629e-01      
 11.7535      82.2979   7.8798e-01      
 11.6649      82.3599   7.9192e-01      
 11.5800      82.4308   7.9570e-01      
 11.4600      82.5448   8.0108e-01      
 11.3727      82.6344   8.0500e-01      
 11.3279      82.6802   8.0702e-01      
 11.2183      82.7735   8.1199e-01      
 11.2157      82.7679   8.1210e-01      
 11.1691      82.7674   8.1422e-01      
 11.1291      82.7871   8.1605e-01      
 11.0864      82.8130   8.1800e-01      
 11.0426      82.8426   8.2000e-01      
 10.9923      82.8797   8.2231e-01      
 10.9603      82.9037   8.2378e-01      
 10.9547      82.9067   8.2404e-01      
 10.9185      82.9265   8.2571e-01      
 10.8815      82.9469   8.2742e-01      
 10.8733      82.9509   8.2779e-01      
 10.8447      82.9589   8.2912e-01      
 10.7820      82.9841   8.3202e-01      
 10.7279      83.0181   8.3454e-01      
 10.6904      83.0432   8.3629e-01      
 10.6507      83.0708   8.3814e-01      
 10.6107      83.0996   8.4001e-01      
 10.5928      83.1116   8.4085e-01      
 10.5660      83.1295   8.4211e-01      
 10.5037      83.1769   8.4504e-01      
 10.4411      83.2291   8.4799e-01      
 10.4144      83.2509   8.4925e-01      
 10.3745      83.2837   8.5114e-01      
 10.3367      83.3153   8.5293e-01      
 10.2964      83.3494   8.5484e-01      
 10.2441      83.3958   8.5734e-01      
 10.2106      83.4099   8.5893e-01      
 10.1715      83.4114   8.6080e-01      
 10.1457      83.4148   8.6204e-01      
 10.1287      83.4198   8.6285e-01      
 10.1095      83.4262   8.6378e-01      
 10.0900      83.4331   8.6471e-01      
 10.0601      83.4459   8.6615e-01      
 10.0179      83.4678   8.6819e-01      
  9.9811      83.4889   8.6996e-01      
  9.9562      83.5032   8.7116e-01      
  9.9465      83.5077   8.7164e-01      
  9.9070      83.5207   8.7355e-01      
  9.8519      83.5411   8.7623e-01      
  9.8259      83.5542   8.7749e-01      
  9.8089      83.5621   8.7832e-01      
  9.7791      83.5771   8.7978e-01      
  9.7277      83.6075   8.8229e-01      
  9.6676      83.6484   8.8524e-01      
  9.6055      83.6949   8.8829e-01      
  9.5694      83.7223   8.9007e-01      
  9.5669      83.7216   8.9020e-01      
  9.4758      83.7732   8.9471e-01      
  9.4119      83.8225   8.9788e-01      
  9.3015      83.9194   9.0338e-01      
  9.1791      84.0404   9.0952e-01      
  9.1412      84.0784   9.1143e-01      
  9.0719      84.1219   9.1492e-01      
  9.0240      84.1409   9.1734e-01      
  8.9422      84.2036   9.2150e-01      
  8.8753      84.2620   9.2490e-01      
  8.7902      84.3100   9.2926e-01      
  8.7334      84.3301   9.3217e-01      
  8.7283      84.3323   9.3244e-01      
  8.7132      84.3377   9.3321e-01      
  8.6385      84.3815   9.3706e-01      
  8.5858      84.4198   9.3978e-01      
  8.5580      84.4400   9.4122e-01      
  8.5426      84.4501   9.4202e-01      
  8.5191      84.4658   9.4324e-01      
  8.4719      84.5005   9.4570e-01      
  8.4145      84.5468   9.4869e-01      
  8.3969      84.5603   9.4961e-01      
  8.3600      84.5829   9.5154e-01      
  8.2909      84.6297   9.5516e-01      
  8.2760      84.6403   9.5594e-01      
  7.4964      85.5689   9.9759e-01      
  7.2912      85.7775   1.0088e+00      
  7.2587      85.7632   1.0106e+00      
  7.2105      85.7714   1.0132e+00      
  7.1745      85.7911   1.0152e+00      
  7.1549      85.8024   1.0163e+00      
  7.1313      85.8167   1.0176e+00      
  7.0904      85.8448   1.0198e+00      
  7.0380      85.8858   1.0227e+00      
  6.9655      85.9498   1.0268e+00      
  6.9203      85.9918   1.0293e+00      
  6.8984      86.0112   1.0305e+00      
  6.8960      86.0126   1.0307e+00      
  6.8631      86.0302   1.0325e+00      
  6.8191      86.0538   1.0350e+00      
  6.7772      86.0850   1.0373e+00      
  6.7490      86.1068   1.0389e+00      
  6.7227      86.1272   1.0404e+00      
  6.6885      86.1547   1.0423e+00      
  6.6606      86.1773   1.0439e+00      
  6.6337      86.1992   1.0454e+00      
  6.5953      86.2317   1.0476e+00      
  6.5544      86.2678   1.0499e+00      
  6.5283      86.2905   1.0514e+00      
  6.5126      86.3034   1.0523e+00      
  6.4877      86.3176   1.0537e+00      
  6.4333      86.3522   1.0568e+00      
  6.4087      86.3708   1.0582e+00      
  6.3999      86.3747   1.0587e+00      
  6.3223      86.4295   1.0631e+00      
  6.2628      86.4810   1.0666e+00      
  6.2342      86.5058   1.0682e+00      
  6.2234      86.5132   1.0688e+00      
  6.1886      86.5391   1.0708e+00      
  6.1499      86.5712   1.0731e+00      
  6.1038      86.6118   1.0757e+00      
  6.0591      86.6526   1.0783e+00      
  6.0285      86.6737   1.0801e+00      
  6.0264      86.6729   1.0802e+00      
  6.0121      86.6764   1.0811e+00      
  5.9452      86.7170   1.0850e+00      
  5.8962      86.7556   1.0878e+00      
  5.8583      86.7868   1.0901e+00      
  5.8147      86.8242   1.0926e+00      
  5.7671      86.8669   1.0954e+00      
  5.7296      86.9011   1.0976e+00      
  5.7226      86.9065   1.0981e+00      
  5.6538      86.9572   1.1021e+00      
  5.6181      86.9791   1.1042e+00      
  5.6176      86.9792   1.1043e+00      
  5.6028      86.9864   1.1051e+00      
  5.5407      87.0303   1.1088e+00      
  5.4686      87.0926   1.1131e+00      
  5.4341      87.1235   1.1152e+00      
  5.4170      87.1378   1.1162e+00      
  5.3906      87.1601   1.1178e+00      
  5.3569      87.1894   1.1198e+00      
  5.3132      87.2291   1.1224e+00      
  5.2620      87.2777   1.1255e+00      
  5.2239      87.3144   1.1278e+00      
  5.1996      87.3373   1.1293e+00      
  5.1897      87.3456   1.1299e+00      
  5.1846      87.3491   1.1302e+00      
  5.1593      87.3666   1.1317e+00      
  5.0921      87.4221   1.1358e+00      
  5.0407      87.4703   1.1389e+00      
  5.0321      87.4749   1.1395e+00      
  4.9488      87.5421   1.1445e+00      
  4.8992      87.5890   1.1476e+00      
  4.8719      87.6146   1.1493e+00      
  4.6552      87.8327   1.1626e+00      
  4.6432      87.8406   1.1634e+00      
  4.6381      87.8442   1.1637e+00      
  4.6076      87.8704   1.1656e+00      
  4.5469      87.9299   1.1693e+00      
  4.4817      87.9988   1.1734e+00      
  4.4411      88.0424   1.1759e+00      
  4.4107      88.0744   1.1778e+00      
  4.3884      88.0974   1.1792e+00      
  4.3805      88.1046   1.1797e+00      
  4.3757      88.1083   1.1800e+00      
  4.3621      88.1196   1.1809e+00      
  4.3270      88.1522   1.1831e+00      
  4.2821      88.1971   1.1859e+00      
  4.2586      88.2204   1.1874e+00      
  4.2488      88.2292   1.1880e+00      
  4.2299      88.2463   1.1892e+00      
  4.2000      88.2747   1.1911e+00      
  4.1574      88.3172   1.1938e+00      
  4.1102      88.3662   1.1968e+00      
  4.0783      88.3995   1.1988e+00      
  4.0574      88.4206   1.2001e+00      
  4.0426      88.4347   1.2011e+00      
  4.0196      88.4570   1.2025e+00      
  3.9839      88.4928   1.2048e+00      
  3.9341      88.5452   1.2080e+00      
  3.8847      88.5990   1.2111e+00      
  3.8501      88.6367   1.2134e+00      
  3.8265      88.6618   1.2149e+00      
  3.8044      88.6848   1.2163e+00      
  3.7772      88.7131   1.2180e+00      
  3.7484      88.7433   1.2199e+00      
  3.7169      88.7766   1.2219e+00      
  3.6822      88.8138   1.2242e+00      
  3.6514      88.8469   1.2262e+00      
  3.6275      88.8721   1.2277e+00      
  3.6063      88.8940   1.2291e+00      
  3.5806      88.9207   1.2307e+00      
  3.5433      88.9604   1.2332e+00      
  3.4977      89.0107   1.2361e+00      
  3.4530      89.0611   1.2390e+00      
  3.4125      89.1072   1.2417e+00      
  3.3792      89.1450   1.2439e+00      
  3.3503      89.1775   1.2458e+00      
  3.3108      89.2225   1.2483e+00      
  3.2559      89.2870   1.2519e+00      
  3.2021      89.3519   1.2555e+00      
  3.1653      89.3961   1.2579e+00      
  3.1429      89.4223   1.2594e+00      
  3.1215      89.4466   1.2608e+00      
  3.0933      89.4787   1.2627e+00      
  3.0623      89.5144   1.2647e+00      
  3.0307      89.5509   1.2668e+00      
  3.0030      89.5828   1.2687e+00      
  2.9836      89.6044   1.2699e+00      
  2.9731      89.6154   1.2706e+00      
  2.9713      89.6163   1.2708e+00      
  2.9515      89.6333   1.2721e+00      
  2.9268      89.6574   1.2737e+00      
  2.9052      89.6790   1.2752e+00      
  2.8908      89.6929   1.2761e+00      
  2.8803      89.7025   1.2768e+00      
  2.8600      89.7216   1.2782e+00      
  2.8241      89.7577   1.2806e+00      
  2.7770      89.8083   1.2837e+00      
  2.7214      89.8709   1.2875e+00      
  2.6610      89.9417   1.2915e+00      
  2.6012      90.0139   1.2956e+00      
  2.5425      90.0864   1.2995e+00      
  2.4925      90.1489   1.3029e+00      
  2.4604      90.1886   1.3051e+00      
  2.4362      90.2177   1.3068e+00      
  2.4193      90.2373   1.3079e+00      
  2.4101      90.2464   1.3085e+00      
  2.3700      90.2899   1.3113e+00      
  2.3029      90.3706   1.3158e+00      
  2.2511      90.4349   1.3194e+00      
  2.2167      90.4775   1.3217e+00      
  2.1657      90.5417   1.3252e+00      
  2.0891      90.6415   1.3305e+00      
  2.0335      90.7153   1.3343e+00      
  1.9915      90.7709   1.3373e+00      
  1.9552      90.8187   1.3398e+00      
  1.9122      90.8754   1.3427e+00      
  1.8625      90.9418   1.3462e+00      
  1.8074      91.0164   1.3500e+00      
  1.7532      91.0907   1.3538e+00      
  1.7074      91.1535   1.3570e+00      
  1.6717      91.2022   1.3595e+00      
  1.6481      91.2334   1.3612e+00      
  1.6313      91.2550   1.3623e+00      
  1.6081      91.2846   1.3640e+00      
  1.5715      91.3323   1.3665e+00      
  1.5212      91.3996   1.3701e+00      
  1.4718      91.4667   1.3736e+00      
  1.4291      91.5251   1.3766e+00      
  1.3849      91.5858   1.3797e+00      
  1.3356      91.6543   1.3832e+00      
  1.2881      91.7206   1.3866e+00      
  1.2462      91.7791   1.3895e+00      
  1.2079      91.8326   1.3923e+00      
  1.1726      91.8815   1.3948e+00      
  1.1400      91.9266   1.3971e+00      
  1.1093      91.9687   1.3993e+00      
  1.0818      92.0060   1.4013e+00      
  1.0559      92.0408   1.4031e+00      
  1.0340      92.0698   1.4047e+00      
  1.0195      92.0882   1.4057e+00      
  1.0111      92.0983   1.4063e+00      
  1.0011      92.1098   1.4071e+00      
  0.9890      92.1236   1.4079e+00      
  0.9769      92.1373   1.4088e+00      
  0.9667      92.1485   1.4095e+00      
  0.9563      92.1595   1.4103e+00      
  0.9496      92.1662   1.4108e+00      
  0.9459      92.1675   1.4110e+00      
  0.9403      92.1687   1.4114e+00      
  0.9182      92.1849   1.4130e+00      
  0.8749      92.2272   1.4161e+00      
  0.5677      92.6328   1.4385e+00      
  0.5558      92.6499   1.4393e+00      
  0.5386      92.6730   1.4406e+00      
  0.5210      92.6960   1.4419e+00      
  0.3075      92.9974   1.4575e+00      
  0.2932      93.0153   1.4586e+00      
  0.2682      93.0485   1.4604e+00      
  0.2543      93.0665   1.4615e+00      
  0.2459      93.0766   1.4621e+00      
  0.2290      93.0974   1.4633e+00      
  0.2230      93.1042   1.4638e+00      
  0.2184      93.1089   1.4641e+00      
  0.2130      93.1142   1.4645e+00      
  0.2047      93.1224   1.4651e+00      
  0.1933      93.1341   1.4660e+00      
  0.1850      93.1423   1.4666e+00      
  0.1832      93.1436   1.4667e+00      
  0.1667      93.1594   1.4680e+00      
  0.1440      93.1833   1.4696e+00      
  0.1282      93.2000   1.4708e+00      
